Дата;Температура, °С
06-08-2016;21.87
07-08-2016;20.87
08-08-2016;21.66
09-08-2016;22.74
10-08-2016;23.03
11-08-2016;23.11
12-08-2016;23.32
13-08-2016;24.14
14-08-2016;24.70
15-08-2016;24.24
16-08-2016;22.31
17-08-2016;22.13
18-08-2016;22.61
19-08-2016;20.54
20-08-2016;19.83
21-08-2016;20.17
22-08-2016;21.50
23-08-2016;21.23
24-08-2016;21.16
25-08-2016;21.78
26-08-2016;20.35
27-08-2016;14.61
28-08-2016;14.98
29-08-2016;12.92
30-08-2016;10.61
31-08-2016;13.97
01-09-2016;14.31
02-09-2016;14.73
03-09-2016;15.31
04-09-2016;15.05
05-09-2016;15.01
