Дата;Температура, °С
21-01-2017;-8.58
22-01-2017;-8.67
23-01-2017;-7.66
24-01-2017;-8.00
25-01-2017;-12.39
26-01-2017;-15.05
27-01-2017;-13.36
28-01-2017;-13.31
29-01-2017;-13.99
30-01-2017;-13.46
31-01-2017;-12.38
01-02-2017;-10.73
02-02-2017;-10.62
03-02-2017;-11.76
04-02-2017;-11.93
05-02-2017;-12.34
06-02-2017;-15.13
07-02-2017;-18.74
08-02-2017;-17.75
09-02-2017;-14.99
10-02-2017;-12.80
11-02-2017;-13.24
12-02-2017;-13.35
13-02-2017;-11.84
14-02-2017;-9.34
15-02-2017;-9.85
16-02-2017;-10.91
17-02-2017;-10.64
18-02-2017;-7.98
19-02-2017;-6.45
20-02-2017;-4.46
