Дата;Температура, °С
23-11-2019;-15.25
24-11-2019;-11.62
25-11-2019;-14.70
26-11-2019;-17.09
27-11-2019;-15.51
28-11-2019;-15.05
29-11-2019;-12.38
30-11-2019;-11.56
01-12-2019;-10.86
02-12-2019;-13.95
03-12-2019;-14.31
04-12-2019;-9.96
05-12-2019;-8.77
06-12-2019;-5.69
07-12-2019;-5.91
08-12-2019;-3.59
09-12-2019;-5.30
10-12-2019;-7.55
11-12-2019;-6.75
12-12-2019;-6.38
13-12-2019;-6.19
14-12-2019;-7.27
15-12-2019;-10.94
16-12-2019;-13.00
17-12-2019;-12.46
18-12-2019;-11.55
19-12-2019;-11.72
20-12-2019;-11.45
21-12-2019;-12.99
22-12-2019;-13.45
23-12-2019;-15.29
