Дата;Температура, °С
05-11-2011;5.80
06-11-2011;-2.90
07-11-2011;-5.50
08-11-2011;-3.30
09-11-2011;2.50
10-11-2011;-0.20
11-11-2011;-1.60
12-11-2011;-1.60
13-11-2011;-1.60
14-11-2011;-2.20
15-11-2011;-1.30
16-11-2011;-0.10
17-11-2011;-2.00
18-11-2011;-0.10
19-11-2011;2.10
20-11-2011;1.30
21-11-2011;-0.20
22-11-2011;-1.40
23-11-2011;-3.90
24-11-2011;-9.70
25-11-2011;-8.40
26-11-2011;-4.00
27-11-2011;-1.70
28-11-2011;1.20
29-11-2011;2.30
30-11-2011;1.40
01-12-2011;1.60
02-12-2011;0.90
03-12-2011;-1.10
04-12-2011;3.00
05-12-2011;7.00
