Дата;Температура, °С
10-09-2011;14.20
11-09-2011;12.90
12-09-2011;12.50
13-09-2011;12.90
14-09-2011;13.00
15-09-2011;13.30
16-09-2011;12.70
17-09-2011;11.50
18-09-2011;10.50
19-09-2011;9.60
20-09-2011;10.30
21-09-2011;9.20
22-09-2011;8.20
23-09-2011;8.40
24-09-2011;7.90
25-09-2011;8.90
26-09-2011;8.60
27-09-2011;8.90
28-09-2011;9.00
29-09-2011;7.80
30-09-2011;9.50
01-10-2011;8.20
02-10-2011;5.40
03-10-2011;7.80
04-10-2011;8.90
05-10-2011;9.50
06-10-2011;9.80
07-10-2011;10.60
08-10-2011;9.00
09-10-2011;5.40
10-10-2011;4.80
