Дата;Температура, °С
26-01-2013;-6.91
27-01-2013;-10.39
28-01-2013;-15.59
29-01-2013;-21.77
30-01-2013;-24.00
31-01-2013;-21.26
01-02-2013;-19.23
02-02-2013;-17.66
03-02-2013;-18.93
04-02-2013;-18.44
05-02-2013;-21.95
06-02-2013;-22.38
07-02-2013;-24.15
08-02-2013;-25.20
09-02-2013;-24.64
10-02-2013;-18.57
11-02-2013;-12.17
12-02-2013;-14.57
13-02-2013;-14.47
14-02-2013;-12.71
15-02-2013;-14.60
16-02-2013;-18.92
17-02-2013;-18.86
18-02-2013;-18.42
19-02-2013;-15.50
20-02-2013;-14.71
21-02-2013;-14.29
22-02-2013;-12.62
23-02-2013;-9.19
24-02-2013;-9.02
25-02-2013;-12.00
