Дата;Температура, °С
24-12-2016;-0.43
25-12-2016;0.64
26-12-2016;0.65
27-12-2016;-1.32
28-12-2016;-2.72
29-12-2016;-2.97
30-12-2016;-0.37
31-12-2016;1.28
01-01-2017;-0.96
02-01-2017;-6.62
03-01-2017;-14.21
04-01-2017;-19.70
05-01-2017;-23.83
06-01-2017;-24.52
07-01-2017;-21.02
08-01-2017;-13.26
09-01-2017;-5.44
10-01-2017;-4.30
11-01-2017;-4.77
12-01-2017;-4.38
13-01-2017;-4.37
14-01-2017;-2.92
15-01-2017;-2.82
16-01-2017;-4.70
17-01-2017;-6.28
18-01-2017;-4.46
19-01-2017;-1.50
20-01-2017;-2.73
21-01-2017;-4.44
22-01-2017;-4.37
23-01-2017;-4.63
