Дата;Температура, °С
23-04-2011;5.10
24-04-2011;6.10
25-04-2011;4.40
26-04-2011;3.90
27-04-2011;8.80
28-04-2011;12.70
29-04-2011;10.90
30-04-2011;8.00
01-05-2011;13.00
02-05-2011;12.60
03-05-2011;8.80
04-05-2011;12.70
05-05-2011;10.90
06-05-2011;9.20
07-05-2011;10.50
08-05-2011;14.00
09-05-2011;15.80
10-05-2011;16.80
11-05-2011;10.50
12-05-2011;4.50
13-05-2011;3.80
14-05-2011;6.30
15-05-2011;8.00
16-05-2011;10.30
17-05-2011;13.70
18-05-2011;17.00
19-05-2011;16.10
20-05-2011;13.60
21-05-2011;15.60
22-05-2011;16.40
23-05-2011;14.30
