Дата;Температура, °С
05-08-2017;22.93
06-08-2017;22.40
07-08-2017;21.32
08-08-2017;18.40
09-08-2017;16.29
10-08-2017;16.38
11-08-2017;17.75
12-08-2017;18.30
13-08-2017;15.73
14-08-2017;13.95
15-08-2017;14.29
16-08-2017;15.26
17-08-2017;15.68
18-08-2017;15.34
19-08-2017;14.97
20-08-2017;13.77
21-08-2017;13.16
22-08-2017;14.02
23-08-2017;14.40
24-08-2017;14.76
25-08-2017;14.65
26-08-2017;12.48
27-08-2017;10.79
28-08-2017;12.27
29-08-2017;14.60
30-08-2017;15.83
31-08-2017;15.50
01-09-2017;14.04
02-09-2017;13.45
03-09-2017;13.02
04-09-2017;14.23
