Дата;Температура, °С
27-10-2018;2.54
28-10-2018;5.50
29-10-2018;1.98
30-10-2018;-0.22
31-10-2018;-0.34
01-11-2018;3.13
02-11-2018;4.75
03-11-2018;6.61
04-11-2018;6.97
05-11-2018;2.89
06-11-2018;1.15
07-11-2018;1.17
08-11-2018;2.29
09-11-2018;1.69
10-11-2018;1.02
11-11-2018;-2.38
12-11-2018;-5.76
13-11-2018;-5.29
14-11-2018;-2.54
15-11-2018;-1.30
16-11-2018;-3.69
17-11-2018;-2.06
18-11-2018;-0.21
19-11-2018;-0.53
20-11-2018;-2.65
21-11-2018;-1.75
22-11-2018;-1.81
23-11-2018;-2.71
24-11-2018;-2.33
25-11-2018;-2.96
26-11-2018;-3.04
