Дата;Температура, °С
01-03-2012;0.20
02-03-2012;-3.10
03-03-2012;-3.10
04-03-2012;-3.80
05-03-2012;-2.10
06-03-2012;-2.80
07-03-2012;-5.30
08-03-2012;-5.05
09-03-2012;-6.80
10-03-2012;-6.50
11-03-2012;-4.40
12-03-2012;-4.50
13-03-2012;-3.10
14-03-2012;1.20
15-03-2012;-0.70
16-03-2012;-4.20
17-03-2012;-2.20
18-03-2012;4.20
19-03-2012;6.30
20-03-2012;5.50
21-03-2012;4.50
22-03-2012;3.50
23-03-2012;2.50
24-03-2012;3.40
25-03-2012;2.50
26-03-2012;2.80
27-03-2012;-0.20
28-03-2012;-0.10
29-03-2012;3.00
30-03-2012;5.80
31-03-2012;5.70
