Дата;Температура, °С
01-03-2015;0.75
02-03-2015;1.35
03-03-2015;1.33
04-03-2015;1.12
05-03-2015;0.04
06-03-2015;-0.69
07-03-2015;0.23
08-03-2015;2.91
09-03-2015;3.46
10-03-2015;1.79
11-03-2015;2.08
12-03-2015;0.83
13-03-2015;0.88
14-03-2015;2.15
15-03-2015;2.06
16-03-2015;2.94
17-03-2015;3.67
18-03-2015;3.48
19-03-2015;2.99
20-03-2015;1.46
21-03-2015;-2.91
22-03-2015;-5.80
23-03-2015;-4.06
24-03-2015;-1.19
25-03-2015;-2.88
26-03-2015;-3.18
27-03-2015;-1.69
28-03-2015;1.55
29-03-2015;2.21
30-03-2015;0.77
31-03-2015;1.92
