Дата;Температура, °С
31-03-2011;8.70
01-04-2011;6.30
02-04-2011;5.40
03-04-2011;5.30
04-04-2011;7.30
05-04-2011;7.50
06-04-2011;6.50
07-04-2011;8.90
08-04-2011;6.50
09-04-2011;5.10
10-04-2011;6.50
11-04-2011;6.00
12-04-2011;5.30
13-04-2011;6.20
14-04-2011;8.30
15-04-2011;9.10
16-04-2011;7.10
17-04-2011;7.70
18-04-2011;9.90
19-04-2011;13.00
20-04-2011;8.10
21-04-2011;6.30
22-04-2011;6.90
23-04-2011;9.90
24-04-2011;12.00
25-04-2011;16.20
26-04-2011;16.90
27-04-2011;15.70
28-04-2011;17.20
29-04-2011;17.60
30-04-2011;13.00
