Дата;Температура, °С
01-05-2011;10.09
02-05-2011;9.86
03-05-2011;14.76
04-05-2011;16.40
05-05-2011;15.36
06-05-2011;15.13
07-05-2011;14.50
08-05-2011;15.44
09-05-2011;14.03
10-05-2011;13.29
11-05-2011;13.54
12-05-2011;12.94
13-05-2011;12.04
14-05-2011;11.88
15-05-2011;10.11
16-05-2011;11.35
17-05-2011;11.84
18-05-2011;13.94
19-05-2011;14.44
20-05-2011;14.98
21-05-2011;18.39
22-05-2011;18.75
23-05-2011;18.61
24-05-2011;15.86
25-05-2011;16.55
26-05-2011;11.94
27-05-2011;12.96
28-05-2011;16.84
29-05-2011;20.20
30-05-2011;20.77
31-05-2011;19.56
