Дата;Температура, °С
31-08-2012;13.70
01-09-2012;9.90
02-09-2012;11.10
03-09-2012;12.40
04-09-2012;13.40
05-09-2012;14.90
06-09-2012;15.90
07-09-2012;17.30
08-09-2012;13.90
09-09-2012;12.60
10-09-2012;9.80
11-09-2012;9.80
12-09-2012;12.00
13-09-2012;16.30
14-09-2012;16.10
15-09-2012;17.80
16-09-2012;18.00
17-09-2012;13.40
18-09-2012;12.90
19-09-2012;12.80
20-09-2012;13.50
21-09-2012;13.80
22-09-2012;14.90
23-09-2012;14.80
24-09-2012;12.00
25-09-2012;9.80
26-09-2012;11.50
27-09-2012;10.00
28-09-2012;10.10
29-09-2012;13.60
30-09-2012;11.70
