Дата;Температура, °С
29-01-2014;-24.01
30-01-2014;-28.49
31-01-2014;-27.77
01-02-2014;-26.00
02-02-2014;-27.02
03-02-2014;-25.72
04-02-2014;-24.85
05-02-2014;-24.62
06-02-2014;-22.82
07-02-2014;-21.57
08-02-2014;-21.65
09-02-2014;-21.09
10-02-2014;-22.28
11-02-2014;-23.23
12-02-2014;-24.82
13-02-2014;-23.01
14-02-2014;-21.94
15-02-2014;-22.10
16-02-2014;-19.23
17-02-2014;-15.57
18-02-2014;-10.81
19-02-2014;-11.54
20-02-2014;-7.94
21-02-2014;-5.62
22-02-2014;-5.96
23-02-2014;-11.58
24-02-2014;-18.06
25-02-2014;-16.21
26-02-2014;-15.60
27-02-2014;-14.83
28-02-2014;-12.84
