Дата;Температура, °С
31-08-2014;13.86
01-09-2014;13.76
02-09-2014;13.38
03-09-2014;12.88
04-09-2014;12.71
05-09-2014;12.81
06-09-2014;13.28
07-09-2014;13.17
08-09-2014;12.73
09-09-2014;12.18
10-09-2014;11.78
11-09-2014;12.63
12-09-2014;13.02
13-09-2014;13.18
14-09-2014;11.43
15-09-2014;10.59
16-09-2014;9.26
17-09-2014;8.11
18-09-2014;8.38
19-09-2014;8.88
20-09-2014;9.17
21-09-2014;9.47
22-09-2014;9.96
23-09-2014;10.78
24-09-2014;10.38
25-09-2014;8.52
26-09-2014;7.40
27-09-2014;7.11
28-09-2014;7.64
29-09-2014;8.18
30-09-2014;8.34
